SNIP Year,Value
2009,0.823
2009,2.564
2009,0.893
2009,8.192
2009,2.092
2009,0.763
2009,0.858
2009,0.751
2009,0.943
2009,0.151
2009,1.67
2009,1.137
2009,0.496
2009,1.688
2009,0.658
2009,1.418
2009,0.728
2009,0.897
2009,1.098
2009,1.854
2009,0.973
2009,0.818
2009,0.661
2009,0.691
2009,0.576
2009,0.244
2009,0
2009,1.628
2009,0.695
2009,3.106
2009,1.11
2009,0.433
2009,0.593
2009,0.811
2009,0.555
2009,1.258
2009,0.377
2009,1.876
2009,1.369
2009,1.643
2009,1.409
2009,0.753
2009,1.008
2009,0.872
2009,0.748
2009,0.266
2009,0.631
2009,1.853
2009,1.257
2009,1.025
2009,0.867
2009,0.41
2009,1.648
2009,2.169
2009,1.045
2009,2.038
2009,0.089
2009,0.263
2009,0.469
2009,1.16
2009,0.851
2009,1.247
2009,1.994
2009,1.856
2009,1.669
2009,1.449
2009,1.69
2009,1.406
2009,0.958
2009,1.11
2009,1.043
2009,0.654
2009,0.475
2009,0.809
2009,0.122
2009,0.056
2009,0.057
2009,0.013
2009,0.063
2009,0.328
2009,0.336
2009,0.091
2009,0.595
2009,0.813
2009,1.132
2009,0.949
2009,0.24
2009,1.137
2009,4.054
2009,0.93
2009,0.742
2009,1.057
2009,0.713
2009,1.625
2009,1.578
2009,1.003
2009,0.594
2009,0.382
2009,0.157
2009,1.16
2009,0.674
2009,1.706
2009,0.454
2009,0.612
2009,1.097
2009,1.251
2009,0.663
2009,1.083
2009,1.084
2009,0.276
2009,0.856
2009,0.679
2009,1.724
2009,1.815
2009,0.702
2009,0.336
2009,0.254
2009,0.576
2009,0.313
2009,1.734
2009,1.024
2009,0.164
2009,3.463
2009,3.316
2009,2.722
2009,1.297
2009,0.5
2009,1.633
2009,3.369
2009,0.356
2009,1.577
2009,0.637
2009,0.829
2009,1.719
2009,1.451
2009,0.811
2009,0.604
2009,2.436
2009,0.958
2009,1.24
2009,1.269
2009,0.781
2009,1.427
2009,0.816
2009,1.409
2009,0.685
2009,0.816
2009,1.186
2009,0.737
2009,1.167
2009,2.141
2009,1.142
2009,0.982
2009,0.211
2009,2.138
2009,1.604
2009,0.849
2009,1.095
2009,1.109
2009,0.994
2009,0.694
2009,0.89
2009,3.063
2009,1.138
2009,1.15
2009,1.522
2009,1.864
2009,1.656
2009,1.018
2009,1.081
2009,0.437
2009,1.433
2009,1.769
2009,0.765
2009,0.867
2009,1.827
2009,1.076
2009,1.921
2009,0.942
2009,1.432
2009,1.934
2009,1.938
2009,1.422
2009,1.288
2009,1.362
2009,1.561
2009,0.686
2009,0.847
2009,1.371
2009,1.105
2009,1.22
2009,1.277
2009,1.168
2009,1.264
2009,1.098
2009,1.215
2009,1.152
2009,1.051
2009,1.183
2009,3.232
2009,0.624
2009,1.775
2009,0.823
2009,3.775
2009,0.294
2009,0.879
2009,0.373
2009,2.238
2009,0.747
2009,3.436
2009,1.198
2009,1.396
2009,1.817
2009,1.112
2009,3.618
2009,1.329
2009,2.206
2009,1.395
2009,2.296
2009,0.81
2009,0.768
2009,1.28
2009,1.052
2009,0.791
2009,1.294
2009,0.857
2009,0.457
2009,0.944
2009,0.525
2009,1.203
2009,1.756
2009,3.019
2009,0.989
2009,3.33
2009,0.335
2009,1.839
2009,4.084
2009,1.382
2009,1.571
2009,0.903
2009,0.974
2009,0.716
2009,0.895
2009,0.203
2009,0.835
2009,1.436
2009,0.693
2009,0.408
2009,0.741
2009,0.101
2009,0.487
2009,0.415
2009,0.587
2009,1.262
2009,1.209
2009,1.511
2009,1.233
2009,0.72
2009,0.97
2009,1.652
2009,0.457
2009,0.78
2009,0.23
2009,0.209
2009,0.803
2009,1.395
2009,0.713
2009,0.438
2009,0.448
2009,0.709
2009,1.582
2009,2.318
2009,2.218
2009,1.392
2009,0.203
2009,0.593
2009,1.074
2009,1.322
2009,0.356
2009,0.741
2009,0.637
2009,1.498
2009,1.192
2009,1.737
2009,1.141
2009,0.763
2009,1.078
2009,1.021
2009,0.992
2009,0
2009,0
2009,0.847
2009,0.792
2009,0.286
2009,0.276
2009,0.301
2009,0.778
2009,0.381
2009,0.601
2009,0.595
2009,1.359
2009,1.204
2009,1.672
2009,0.183
2009,0.476
2009,0.116
2009,0.239
2009,0.322
2009,0.441
2009,1.093
2009,0
2009,0.425
2009,0.191
2009,2.019
2009,0.839
2009,0.697
2009,0.59
2009,1.403
2009,0.181
2009,1.07
2009,1.056
2009,0.574
2009,1.089
2009,1.828
2009,1.456
2009,1.24
2009,1.73
2009,0.59
2009,0.544
2009,0.92
2009,1.05
2009,1.139
2009,1.346
2009,1.324
2009,1.226
2009,0.864
2009,1.54
2009,0.843
2009,1.027
2009,0.85
2009,0.774
2009,6.494
2009,0.207
2009,4.744
2009,1.527
2009,1.428
2009,0.216
2009,2.638
2010,0.957
2010,2.62
2010,0
2010,0.084
2010,1.285
2010,0.966
2010,0.905
2010,1.299
2010,1.715
2010,0.748
2010,1.095
2010,4.543
2010,1.9
2010,6.362
2010,0.418
2010,2.383
2010,0.487
2010,0.498
2010,0.617
2010,0.829
2010,1.307
2010,2.171
2010,2.699
2010,5.068
2010,0.779
2010,1.895
2010,1.899
2010,12.781
2010,0.807
2010,6.783
2010,3.141
2010,1.146
2010,4.094
2010,4.247
2010,2.852
2010,1.083
2010,2.874
2010,4.386
2010,0.641
2010,0.359
2010,0.066
2010,0.852
2010,0.343
2010,0.361
2010,0.3
2010,0.484
2010,0.168
2010,1.155
2010,0.266
2010,0.88
2010,1.088
2010,1.132
2010,1.243
2010,1.094
2010,0.61
2010,0
2010,0.523
2010,0.332
2010,0.472
2010,0.361
2010,0.686
2010,0.163
2010,0.701
2010,0.48
2010,0.274
2010,0.442
2010,0.576
2010,1.006
2010,0.385
2010,0
2010,0.387
2010,0.305
2010,51.686
2010,1.485
2010,0.396
2010,4.194
2010,0.548
2010,0.625
2010,1.186
2010,0.949
2010,0.025
2010,1.056
2010,0.438
2010,0.863
2010,0.744
2010,0.9
2010,0.46
2010,0.75
2010,0.929
2010,0.585
2010,0.05
2010,0.766
2010,0.894
2010,0.297
2010,0.448
2010,1.499
2010,2.724
2010,5.033
2010,0.924
2010,0.572
2010,0.842
2010,0.297
2010,1.08
2010,0.919
2010,0.498
2010,0.7
2010,0.237
2010,0.296
2010,0.43
2010,0.694
2010,1.019
2010,0.312
2010,0.267
2010,1.082
2010,2.046
2010,0.154
2010,1.008
2010,0.426
2010,0.661
2010,0.9
2010,0.228
2010,1.092
2010,0
2010,1.32
2010,0.632
2010,1.334
2010,0.549
2010,0.816
2010,0.979
2010,1.138
2010,0.658
2010,0.623
2010,1.4
2010,0.095
2010,0.739
2010,0.408
2010,0.354
2010,3.302
2010,0.426
2010,1.008
2010,1.105
2010,0.399
2010,0.618
2010,0.37
2010,0.571
2010,1.585
2010,1.249
2010,0.889
2010,0.21
2010,0.67
2010,1.669
2010,0.536
2010,0.719
2010,1.041
2010,0.191
2010,0.198
2010,0.475
2010,0.717
2010,1.007
2010,0.19
2010,0.77
2010,0.646
2010,0.592
2010,0.486
2010,0.64
2010,0
2010,0.083
2010,0.151
2010,0.388
2010,0.994
2010,1.125
2010,1.799
2010,1.109
2010,0.604
2010,1.289
2010,1.264
2010,1.285
2010,0.794
2010,2.786
2010,0.914
2010,0.4
2010,1.315
2010,0.507
2010,0.2
2010,3.784
2010,1.491
2010,2.269
2010,2.886
2010,0.693
2010,1.121
2010,1.114
2010,2.664
2010,1.89
2010,0.482
2010,1.426
2010,8.268
2010,0.977
2010,0.947
2010,0.587
2010,1.684
2010,0.491
2010,0.416
2010,1.603
2010,1.706
2010,2.446
2010,0.64
2010,0.893
2010,1.104
2010,0.668
2010,1.363
2010,3.689
2010,1.157
2010,0.483
2010,0.696
2010,1.555
2010,1.449
2010,0.235
2010,0.539
2010,3.504
2010,1.259
2010,1.222
2010,1.212
2010,1.258
2010,0.059
2010,0.805
2010,0.241
2010,0.547
2010,1.878
2010,1.187
2010,2.578
2010,1.949
2010,1.968
2010,1.786
2010,1.017
2010,2.398
2010,0.586
2010,10.066
2010,2.299
2010,0.538
2010,0.455
2010,0.731
2010,0.888
2010,0.235
2010,2.398
2010,1.06
2010,0.649
2010,1.482
2010,0.375
2010,0.873
2010,0.766
2010,0.916
2010,0.964
2010,1.31
2010,1.15
2010,1.153
2010,0.864
2010,0.937
2010,0.832
2010,0.107
2010,0
2010,1.362
2010,0.72
2010,2.909
2010,0.627
2010,0.426
2010,0.674
2010,0.596
2010,0.722
2010,1.201
2010,0.486
2010,1.705
2010,1.455
2010,1.523
2010,1.068
2010,0.755
2010,1.003
2010,0.545
2010,0.993
2010,0.58
2010,0.444
2010,1.634
2010,1.017
2010,1.176
2010,0.47
2010,1.958
2010,1.898
2010,1.566
2010,0.993
2010,2
2010,0.091
2010,0.28
2010,0.436
2010,0.994
2010,1.174
2010,1.469
2010,1.302
2010,1.884
2010,1.682
2010,1.427
2010,1.832
2010,1.214
2010,1.003
2010,0.866
2010,1.033
2010,0.684
2010,0.291
2010,0.789
2010,0.068
2010,0.168
2010,0.088
2010,0.237
2010,0.079
2010,0.228
2010,0.292
2010,0.236
2010,0.97
2010,0.643
2010,1.22
2010,0.615
2010,0.148
2010,1.149
2010,2.915
2010,0.972
2010,0.708
2010,1.041
2010,0.792
2010,1.595
2010,1.56
2010,0.823
2010,0.604
2010,0.427
2010,0.122
2010,1.124
2010,0.918
2010,1.848
2010,0.394
2010,0.762
2010,1.19
2010,1.095
2010,1.092
2010,1.238
2010,1.334
2010,0.063
2010,0.611
2010,1.147
2010,2.532
2010,1.93
2010,2.139
2010,0.867
2010,0.228
2010,0.809
2010,0.722
2010,0.933
2010,0.568
2010,0.269
2010,3.458
2010,3.396
2010,2.194
2010,1.174
2010,0.621
2010,1.705
2010,3.393
2010,0.384
2010,1.491
2010,0.872
2010,0.745
2010,1.516
2010,1.401
2010,0.82
2010,0.502
2010,2.228
2010,0.859
2010,1.224
2010,1.575
2010,1.756
2010,1.543
2010,0.826
2010,1.035
2010,0.684
2010,0.595
2010,1.233
2010,0.842
2010,1.146
2010,2.063
2010,1.507
2010,0.784
2010,0.16
2010,2.104
2010,1.523
2010,0.948
2010,0.948
2010,1.156
2010,1.113
2010,0.692
2010,0.937
2010,3.27
2010,1.088
2010,1.219
2010,1.79
2010,1.175
2010,1.79
2010,0.685
2010,1.199
2010,0.045
2010,1.64
2010,1.714
2010,0.874
2010,0.916
2010,1.669
2010,0.991
2010,2.02
2010,0.635
2010,1.549
2010,1.705
2010,2.292
2010,1.392
2010,1.245
2010,1.338
2010,1.508
2010,0.672
2010,1.236
2010,1.316
2010,1.049
2010,1.062
2010,1.005
2010,1.207
2010,1.289
2010,1.083
2010,1.226
2010,1.226
2010,1.131
2010,1.163
2010,3.378
2010,1.011
2010,1.811
2010,0.824
2010,3.752
2010,0.864
2010,0.48
2010,0.571
2010,2.202
2010,0.857
2010,3.418
2010,1.179
2010,1.497
2010,1.807
2010,1.716
2010,3.592
2010,1.867
2010,2.109
2010,1.402
2010,2.657
2010,0.684
2010,0.598
2010,1.174
2010,1.007
2010,0.86
2010,0.882
2010,1.531
2010,0.661
2010,0.87
2010,0.532
2010,1.246
2010,1.752
2010,3.421
2010,0.951
2010,2.22
2010,0.447
2010,1.152
2010,4.068
2010,1.154
2010,1.192
2010,0.825
2010,1.273
2010,0.818
2010,0.629
2010,0.134
2010,1.066
2010,1.662
2010,0.674
2010,0.423
2010,0.495
2010,0.209
2010,0.425
2010,0.12
2010,0.626
2010,1.485
2010,0.697
2010,1.474
2010,1.231
2010,0.674
2010,0.928
2010,1.601
2010,0.377
2010,0.637
2010,0.35
2010,0.222
2010,0.765
2010,1.762
2010,1.119
2010,1.158
2010,0.659
2010,0.683
2010,1.635
2010,2.216
2010,2.305
2010,1.728
2010,0.302
2010,0.68
2010,1.177
2010,1.287
2010,0.447
2010,0.553
2010,0.567
2010,1.105
2010,1.132
2010,1.409
2010,0.915
2010,0.745
2010,1.269
2010,0.665
2010,0.821
2010,0.037
2010,0.213
2010,1.35
2010,0.739
2010,0.201
2010,0.142
2010,0.358
2010,0.643
2010,0.062
2010,0.628
2010,0.786
2010,1.19
2010,1.029
2010,1.255
2010,0.066
2010,0.651
2010,0.093
2010,0.326
2010,0.607
2010,0.371
2010,0.932
2010,0
2010,0.492
2010,0.236
2010,1.569
2010,1.013
2010,0.788
2010,0.613
2010,1.1
2010,0.16
2010,0.994
2010,1.122
2010,0.854
2010,1.063
2010,1.543
2010,1.593
2010,1.206
2010,1.661
2010,0.735
2010,0.58
2010,0.987
2010,1.169
2010,1.102
2010,1.178
2010,1.414
2010,0.903
2010,0.743
2010,1.121
2010,0.73
2010,1.056
2010,0.786
2010,0.875
2010,6.154
2010,0.192
2010,3.88
2010,1.104
2010,1.204
2010,0.258
2010,3.001
2011,0.816
2011,1.998
2011,0.041
2011,0.103
2011,1.182
2011,0.539
2011,0.242
2011,1.453
2011,1.909
2011,0.913
2011,1.056
2011,3.916
2011,2.59
2011,5.315
2011,0.535
2011,2.049
2011,0.422
2011,1.306
2011,0.816
2011,0.556
2011,1.481
2011,2.272
2011,3.436
2011,5.756
2011,0.668
2011,2.062
2011,2.473
2011,18.309
2011,0.672
2011,6.738
2011,4.116
2011,1.609
2011,3.91
2011,3.698
2011,2.357
2011,1.826
2011,3.009
2011,3.755
2011,0.729
2011,0.34
2011,0.07
2011,0.95
2011,0.448
2011,0.654
2011,0.344
2011,0.365
2011,0.113
2011,1.18
2011,0.398
2011,0.925
2011,0.542
2011,1.007
2011,1.314
2011,1.011
2011,0.613
2011,0
2011,0.649
2011,0.743
2011,0.322
2011,0.449
2011,0.589
2011,0.157
2011,0.98
2011,0.388
2011,0.309
2011,0.461
2011,0.643
2011,0.854
2011,0.311
2011,0
2011,0.46
2011,0.377
2011,1.266
2011,1.597
2011,0.398
2011,9.214
2011,0.309
2011,0.602
2011,1.218
2011,1.107
2011,0.063
2011,1.287
2011,0.44
2011,0.278
2011,0.829
2011,0.778
2011,0.652
2011,0.589
2011,0.89
2011,0.634
2011,0.055
2011,0.789
2011,0.753
2011,0.333
2011,0.965
2011,1.773
2011,2.832
2011,4.996
2011,0.881
2011,0.578
2011,0.779
2011,0.397
2011,1.207
2011,1.163
2011,0.821
2011,0.418
2011,0.206
2011,0.347
2011,0.577
2011,0.768
2011,1.098
2011,0.491
2011,0.426
2011,1.009
2011,2.008
2011,0.334
2011,1.082
2011,0.305
2011,0.747
2011,0.931
2011,0.299
2011,1.229
2011,0
2011,1.415
2011,0.693
2011,1.248
2011,0.57
2011,0.899
2011,0.988
2011,0.903
2011,0.695
2011,0.657
2011,1.031
2011,0.105
2011,0.791
2011,0.46
2011,0.426
2011,2.41
2011,0.594
2011,0.981
2011,1.049
2011,0.583
2011,0.482
2011,0.462
2011,0.746
2011,1.661
2011,1.433
2011,0.801
2011,0.44
2011,0.649
2011,1.265
2011,0.367
2011,0.665
2011,1.261
2011,0.162
2011,0.24
2011,0.519
2011,0.709
2011,0.967
2011,0.367
2011,0.625
2011,0.635
2011,0.627
2011,0.517
2011,1.165
2011,0
2011,0.167
2011,0.159
2011,0.438
2011,1.235
2011,0.965
2011,2.04
2011,1.112
2011,0.911
2011,1.171
2011,1.082
2011,0.736
2011,0.783
2011,3.579
2011,1.091
2011,0.361
2011,1.309
2011,0.317
2011,0.403
2011,3.85
2011,2.81
2011,2.501
2011,3.346
2011,1.167
2011,0.897
2011,1.151
2011,2.941
2011,1.963
2011,0.85
2011,1.239
2011,6.898
2011,1.46
2011,1.117
2011,0.844
2011,1.874
2011,0.42
2011,1.015
2011,2.219
2011,3.738
2011,1.747
2011,0.754
2011,0.787
2011,1.511
2011,1.039
2011,1.797
2011,4.199
2011,1.294
2011,0.656
2011,0.856
2011,1.372
2011,1.878
2011,0.677
2011,0.468
2011,3.225
2011,1.352
2011,1.455
2011,0.548
2011,1.729
2011,0
2011,1.523
2011,0.512
2011,0.595
2011,1.881
2011,1.917
2011,3.201
2011,1.085
2011,1.841
2011,3.337
2011,1.098
2011,3.028
2011,0.609
2011,11.698
2011,1.669
2011,0.855
2011,0.596
2011,0.716
2011,0.957
2011,0.13
2011,2.488
2011,0.99
2011,0.955
2011,1.75
2011,0.207
2011,0.927
2011,0.834
2011,0.894
2011,1.001
2011,1.647
2011,1.09
2011,1.069
2011,1.09
2011,0.978
2011,0.636
2011,0.126
2011,0
2011,1.389
2011,0.953
2011,2.994
2011,1.126
2011,0.591
2011,0.576
2011,0.599
2011,0.61
2011,0.708
2011,0.653
2011,2.18
2011,1.199
2011,1.677
2011,1.363
2011,0.742
2011,1.113
2011,0.938
2011,0.872
2011,0.629
2011,0.693
2011,1.678
2011,1.354
2011,1.722
2011,0.962
2011,0.21
2011,1.806
2011,2.018
2011,1.165
2011,1.698
2011,0.131
2011,0.14
2011,0.586
2011,1.055
2011,1.378
2011,1.712
2011,1.622
2011,2.57
2011,1.772
2011,1.253
2011,1.947
2011,1.679
2011,0.917
2011,0.906
2011,1.284
2011,0.674
2011,0.343
2011,0.65
2011,0.095
2011,0.201
2011,0.109
2011,0.121
2011,0.033
2011,0.123
2011,0.567
2011,0.146
2011,0.662
2011,0.781
2011,1.21
2011,0.32
2011,0.077
2011,1.201
2011,1.832
2011,0.737
2011,0.642
2011,0.959
2011,1.091
2011,1.35
2011,1.571
2011,1.586
2011,0.781
2011,0.561
2011,0.187
2011,1.188
2011,1.016
2011,1.748
2011,0.113
2011,0.502
2011,1.617
2011,1.368
2011,1.165
2011,1.05
2011,0.84
2011,0.05
2011,0.678
2011,0.823
2011,1.631
2011,1.451
2011,2.019
2011,0.64
2011,0.322
2011,1.062
2011,0.242
2011,1.054
2011,0.249
2011,0.465
2011,3.954
2011,3.35
2011,2.394
2011,1.084
2011,0.507
2011,1.877
2011,2.633
2011,0.424
2011,1.694
2011,0.749
2011,1.51
2011,1.37
2011,1.425
2011,1.2
2011,0.487
2011,2.468
2011,0.84
2011,1.216
2011,1.928
2011,1.185
2011,1.41
2011,0.767
2011,1.125
2011,0.79
2011,0.65
2011,0.895
2011,0.851
2011,1.619
2011,2.235
2011,1.488
2011,0.752
2011,0.195
2011,2.309
2011,1.588
2011,1.067
2011,1.044
2011,1.214
2011,1.002
2011,0.65
2011,0.792
2011,3.1
2011,1.305
2011,1.266
2011,1.817
2011,2.336
2011,1.989
2011,0.891
2011,1.308
2011,0.16
2011,1.432
2011,1.333
2011,0.85
2011,0.966
2011,1.847
2011,1.089
2011,2.007
2011,0.787
2011,1.694
2011,1.697
2011,2.555
2011,1.574
2011,1.143
2011,1.196
2011,1.359
2011,0.861
2011,1.091
2011,1.38
2011,0.987
2011,1.089
2011,1.125
2011,1.117
2011,1.429
2011,1.083
2011,1.313
2011,1.284
2011,1.172
2011,1.245
2011,3.69
2011,0.937
2011,1.994
2011,0.923
2011,4.084
2011,0.573
2011,0.625
2011,0.636
2011,2.056
2011,1.043
2011,3.149
2011,1.271
2011,1.511
2011,1.751
2011,1.445
2011,3.499
2011,1.852
2011,2.156
2011,1.517
2011,2.695
2011,0.796
2011,0.629
2011,1.209
2011,1.025
2011,0.838
2011,1.319
2011,1.523
2011,0.597
2011,0.998
2011,0.479
2011,1.336
2011,1.667
2011,3.252
2011,1.06
2011,2.959
2011,0.343
2011,1.381
2011,4.157
2011,0.915
2011,0.979
2011,0.932
2011,1.047
2011,0.581
2011,1.013
2011,0.128
2011,0.945
2011,1.543
2011,0.719
2011,0.732
2011,0.871
2011,0.086
2011,0.53
2011,0.311
2011,0.717
2011,2.259
2011,0.639
2011,1.763
2011,1.279
2011,0.374
2011,0.965
2011,1.669
2011,0.538
2011,0.72
2011,0.258
2011,0.375
2011,0.79
2011,1.307
2011,0.491
2011,0.21
2011,0.464
2011,0.853
2011,1.81
2011,2.294
2011,2.385
2011,1.897
2011,0.073
2011,0.717
2011,1.401
2011,1.393
2011,0.508
2011,0.384
2011,0.367
2011,1.257
2011,1.26
2011,1.585
2011,1.013
2011,0.704
2011,1.413
2011,0.887
2011,0.6
2011,0.079
2011,0.018
2011,1.356
2011,0.989
2011,0.324
2011,0.262
2011,0.44
2011,0.575
2011,0.436
2011,0.619
2011,0.809
2011,1.138
2011,1.104
2011,1.565
2011,0.214
2011,0.792
2011,0.102
2011,0.414
2011,0.926
2011,0.409
2011,1.082
2011,0
2011,0.468
2011,0.32
2011,2.061
2011,0.944
2011,0.797
2011,0.492
2011,1.227
2011,0.203
2011,1.091
2011,1.205
2011,0.931
2011,1.168
2011,1.78
2011,1.708
2011,1.128
2011,1.774
2011,0.646
2011,0.516
2011,0.998
2011,0.954
2011,1.028
2011,0.874
2011,1.445
2011,0.985
2011,0.94
2011,1.201
2011,0.927
2011,1.072
2011,1.239
2011,0.943
2011,6.313
2011,0.218
2011,4.014
2011,1.378
2011,1.32
2011,0.47
2011,3.113
2012,0.99
2012,2.372
2012,0.168
2012,0.25
2012,1.222
2012,1.353
2012,0.502
2012,1.372
2012,2.102
2012,0.903
2012,0.879
2012,4.368
2012,3.108
2012,4.683
2012,1.096
2012,2.243
2012,0.667
2012,1.03
2012,0.922
2012,1.185
2012,1.19
2012,2.319
2012,2.855
2012,5.199
2012,0.739
2012,1.563
2012,2.079
2012,16.804
2012,1.004
2012,2.609
2012,3.704
2012,1.373
2012,3.816
2012,2.986
2012,3.816
2012,1.367
2012,2.678
2012,3.435
2012,0.982
2012,0.4
2012,0.096
2012,0.922
2012,0.584
2012,0.709
2012,0.402
2012,0.541
2012,0.177
2012,1.339
2012,0.344
2012,0.998
2012,0.37
2012,0.928
2012,1.368
2012,1.295
2012,0.72
2012,0
2012,0.604
2012,0.755
2012,0.41
2012,0.275
2012,0.407
2012,0.215
2012,0.895
2012,0.46
2012,0.328
2012,0.38
2012,0.515
2012,0.711
2012,0.407
2012,0
2012,0.431
2012,0.299
2012,1.263
2012,1.396
2012,0.389
2012,10.51
2012,0.643
2012,0.657
2012,1.434
2012,1.326
2012,0.055
2012,0.804
2012,0.295
2012,0.435
2012,1.184
2012,1.529
2012,1.037
2012,0.76
2012,0.733
2012,0.694
2012,0.062
2012,0.816
2012,1.047
2012,0.289
2012,0.608
2012,1.06
2012,2.933
2012,4.556
2012,1.053
2012,0.741
2012,0.736
2012,0.481
2012,1.192
2012,1.17
2012,1.107
2012,0.503
2012,0.117
2012,0.399
2012,0.444
2012,0.809
2012,0.989
2012,0.335
2012,0.371
2012,1.007
2012,2.263
2012,0.448
2012,0.997
2012,0.367
2012,1.096
2012,0.965
2012,0.533
2012,1.173
2012,0
2012,1.333
2012,0.994
2012,1.6
2012,0.583
2012,0.96
2012,1.016
2012,1.035
2012,0.925
2012,0.852
2012,1.085
2012,0.155
2012,0.86
2012,0.568
2012,0.542
2012,1.634
2012,0.55
2012,0.98
2012,1.183
2012,0.437
2012,0.529
2012,0.9
2012,0.432
2012,1.946
2012,1.179
2012,0.882
2012,0.399
2012,0.498
2012,0.852
2012,0.363
2012,0.797
2012,1.226
2012,0.149
2012,0.378
2012,0.605
2012,0.946
2012,0.801
2012,0.419
2012,0.849
2012,0.56
2012,0.582
2012,0.552
2012,0.191
2012,0
2012,0.179
2012,0.079
2012,0.551
2012,1.317
2012,1.158
2012,1.98
2012,1.253
2012,0.7
2012,1.102
2012,1.282
2012,0.597
2012,0.985
2012,3.343
2012,0.858
2012,0.374
2012,1.302
2012,0.644
2012,0.314
2012,3.424
2012,2.343
2012,2.661
2012,3.906
2012,1.414
2012,1.128
2012,1.146
2012,2.945
2012,2.202
2012,0.701
2012,1.392
2012,14.07
2012,2.256
2012,1.151
2012,0.902
2012,1.535
2012,0.557
2012,0.864
2012,1.45
2012,1.288
2012,1.797
2012,0.835
2012,0.836
2012,0.575
2012,0.367
2012,1.499
2012,4.053
2012,1.684
2012,1.344
2012,0.788
2012,3.197
2012,2.113
2012,0.359
2012,0.51
2012,5.099
2012,0.556
2012,0.854
2012,1.346
2012,2.181
2012,0.183
2012,1.031
2012,0.464
2012,0.77
2012,2.058
2012,2.071
2012,2.69
2012,0.578
2012,2.098
2012,2.395
2012,0.881
2012,0.339
2012,1.07
2012,14.923
2012,1.415
2012,1.028
2012,0.786
2012,0.952
2012,1.09
2012,0.209
2012,3.713
2012,0.843
2012,0.865
2012,1.773
2012,0.48
2012,0.865
2012,0.908
2012,0.78
2012,1.146
2012,2.167
2012,1.107
2012,1.05
2012,1.045
2012,1.032
2012,0.955
2012,0.136
2012,0
2012,1.774
2012,0.638
2012,2.788
2012,0.573
2012,0.935
2012,0.559
2012,0.48
2012,0.782
2012,1.055
2012,0.678
2012,2.142
2012,1.488
2012,1.592
2012,1.271
2012,0.58
2012,1.139
2012,0.73
2012,0.687
2012,0.544
2012,0.649
2012,2.053
2012,0.905
2012,1.157
2012,0.539
2012,0.491
2012,1.621
2012,2.057
2012,1.301
2012,1.663
2012,0.096
2012,0.24
2012,0.607
2012,1.126
2012,2.351
2012,1.394
2012,2.99
2012,2.664
2012,2.017
2012,1.457
2012,1.962
2012,1.537
2012,1.018
2012,1.222
2012,1.276
2012,0.785
2012,0.479
2012,0.779
2012,0.06
2012,0.127
2012,0.218
2012,0.09
2012,0.101
2012,0.199
2012,0.198
2012,0.266
2012,0.678
2012,0.805
2012,1.18
2012,0.641
2012,0.427
2012,1.236
2012,1.993
2012,1.285
2012,0.749
2012,1.047
2012,0.635
2012,1.371
2012,1.577
2012,0.769
2012,0.624
2012,0.638
2012,0.159
2012,1.112
2012,0.956
2012,1.822
2012,0.261
2012,0.653
2012,1.395
2012,0.162
2012,0.592
2012,1.051
2012,0.897
2012,0.208
2012,0.741
2012,0.685
2012,1.733
2012,1.765
2012,1.655
2012,0.441
2012,0.127
2012,0.986
2012,0.334
2012,0.739
2012,0.436
2012,0.929
2012,3.525
2012,4.064
2012,2.43
2012,0.913
2012,0.501
2012,1.829
2012,2.841
2012,1.056
2012,1.435
2012,0.85
2012,0.851
2012,1.338
2012,1.397
2012,1.085
2012,0.286
2012,2.429
2012,0.95
2012,1.438
2012,1.51
2012,1.404
2012,1.337
2012,0.926
2012,1.225
2012,0.84
2012,0.53
2012,1.379
2012,1.01
2012,1.509
2012,2.006
2012,1.733
2012,1.084
2012,0.371
2012,2.513
2012,1.751
2012,0.81
2012,0.8
2012,1.305
2012,1.182
2012,0.828
2012,0.964
2012,3.062
2012,1.374
2012,1.508
2012,1.61
2012,1.839
2012,2.024
2012,0.867
2012,1.124
2012,0.226
2012,2.018
2012,1.82
2012,0.782
2012,1.177
2012,1.748
2012,0.94
2012,1.817
2012,0.865
2012,1.737
2012,1.384
2012,2.491
2012,1.453
2012,1.152
2012,1.227
2012,1.361
2012,0.878
2012,1.167
2012,1.254
2012,0.893
2012,1.203
2012,1.221
2012,1.186
2012,1.43
2012,1.155
2012,1.311
2012,1.163
2012,1.21
2012,1.322
2012,4.026
2012,1.107
2012,2.061
2012,0.992
2012,4.165
2012,0.547
2012,0.615
2012,0.882
2012,2.127
2012,1.082
2012,3.256
2012,1.196
2012,1.337
2012,1.847
2012,1.536
2012,3.304
2012,2.233
2012,2.467
2012,1.458
2012,2.709
2012,0.832
2012,0.556
2012,1.238
2012,1.057
2012,0.825
2012,1.195
2012,1.653
2012,0.662
2012,0.822
2012,0.572
2012,1.324
2012,1.657
2012,4.094
2012,1.219
2012,3.078
2012,0.918
2012,1.113
2012,4.4
2012,1.23
2012,1.251
2012,0.643
2012,1.235
2012,0.636
2012,0.453
2012,0.267
2012,0.925
2012,1.602
2012,0.739
2012,0.728
2012,0.866
2012,0.186
2012,0.647
2012,0.249
2012,0.596
2012,1.631
2012,0.288
2012,1.756
2012,1.284
2012,0.312
2012,0.971
2012,1.719
2012,0.481
2012,0.823
